Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,toilets,accepts_reservations,has_drinking_water,rv_hookups,pets_allowed,is_cheap,has_showers,has_dump,Column 13,Column 14,Column 15,Column 16
-124.143,42.156,REDW/Redwood Bar  NF PH:541.247.3600/541.618.2200   SITES:54  AMEN:NH ND NS NR L$ approx 10.3 mi NE of Chetco 42.156 -124.143,REDW,Redwood Bar,NF,541.247.3600/541.618.2200, , ,54, ,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,10.3,NE,Chetco
-121.771,43.671,RESE/Reservoir  NF PH:541.383.4000/541.383.5300   SITES:28 EL:4357 AMEN:NH NR  43.671 -121.771,RESE,Reservoir,NF,541.383.4000/541.383.5300, , ,28,4357,NH NR ,unknown,0,unknown,NH,unknown,0,unknown,unknown,OR,,,
-123.313,44.116,RICH/Richardson Park  CP PH:541.935.2005   SITES:88  AMEN:E DP DW SH approx 12.1 mi W of Eugene 44.116 -123.313,RICH,Richardson Park,CP,541.935.2005, , ,88, ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,OR,12.1,W,Eugene
-122.041,45.08,RIPP/Ripplebrook  NF PH:503.630.6861/503.668.1700 mid may-late aug  SITES:13 EL:1509 AMEN:NH ND NS RS approx 20.3 mi SE of Estacada 45.08 -122.041,RIPP,Ripplebrook,NF,503.630.6861/503.668.1700,mid may-late aug, ,13,1509,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,20.3,SE,Estacada
-122.569,44.407,RIBN/River Bend County Park  CP   COMM:swimming hole SITES:45  AMEN:E DP DW SH approx 5.1 mi E of Foster 44.407 -122.569,RIBN,River Bend County Park,CP, , ,swimming hole,45, ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,OR,5.1,E,Foster
-122.493,42.822,RIVG/River Bridge  NF PH:541.865.2700/541.618.2200   SITES:15 EL:2890 AMEN:NH ND NS NR approx 4.7 mi N  of Prospect 42.822 -122.493,RIVG,River Bridge,NF,541.865.2700/541.618.2200, , ,15,2890,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,4.7,N ,Prospect
-122.057,45.033,RIVF/Riverford  NF PH:503.630.6861/503.668.1700   SITES:10 EL:1568 AMEN:NH ND 16ft NS NR approx 22.3 mi SE of Estacada 45.033 -122.057,RIVF,Riverford,NF,503.630.6861/503.668.1700, , ,10,1568,NH ND 16ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,22.3,SE,Estacada
-121.634,44.443,RIVS/Riverside  NF PH:541.549.7700/541.383.5300   SITES:16 EL:3041 AMEN:NH ND NS NR approx 11.3 mi N  of Sisters 44.443 -121.634,RIVS,Riverside,NF,541.549.7700/541.383.5300, , ,16,3041,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,11.3,N ,Sisters
-121.944,44.642,RIVD/Riverside - Detroit  NF PH:503.854.3366/541.225.6300   SITES:37 EL:2438 AMEN:NH ND 24ft NS NR approx 31.1 mi NW of Sisters 44.642 -121.944,RIVD,Riverside - Detroit,NF,503.854.3366/541.225.6300, , ,37,2438,NH ND 24ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,31.1,NW,Sisters
-122.061,45.043,RIVE/Riverside - Estacada  NF PH:503.630.6861/503.668.1700 mid may-late aug  SITES:16 EL:1673 AMEN:NH ND NS RS approx 21.6 mi SE of Estacada 45.043 -122.061,RIVE,Riverside - Estacada,NF,503.630.6861/503.668.1700,mid may-late aug, ,16,1673,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,21.6,SE,Estacada
-122.113,45.158,ROAR/Roaring River  NF PH:503.630.6861/503.668.1700 mid may-late aug  SITES:19  AMEN:NH ND NS RS approx 14.1 mi SE of Estacada 45.158 -122.113,ROAR,Roaring River,NF,503.630.6861/503.668.1700,mid may-late aug, ,19, ,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,14.1,SE,Estacada
-124.059,42.708,ROCC/Rock Creek  NF PH:541.439.6200/541.618.2200   SITES:7  AMEN:NR approx 10.5 mi N of Agness 42.708 -124.059,ROCC,Rock Creek,NF,541.439.6200/541.618.2200, , ,7, ,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,10.5,N,Agness
-122.928,43.398,ROCK/Rock Creek - Idlewyld  BLM      AMEN:NH ND NS NR L$ approx 24.3 mi NE of Roseburg 43.398 -122.928,ROCK,Rock Creek - Idlewyld,BLM, , , , , ,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,24.3,NE,Roseburg
-121.832,43.767,ROCL/Rock Creek - La Pine  NF PH:541.383.4000/541.383.5300   SITES:33 EL:4478 AMEN:NH ND 30ft NS NR approx 22.1 mi N  of Crescent 43.767 -121.832,ROCL,Rock Creek - La Pine,NF,541.383.4000/541.383.5300, , ,33,4478,NH ND 30ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,22.1,N ,Crescent
-124.11,44.186,ROCY/Rock Creek - Yachats  NF PH:541.563.3211/541.750.7000 mid may-mid sep  SITES:16  AMEN:NH ND NS RS approx 8.7 mi S  of Yachats 44.186 -124.11,ROCY,Rock Creek - Yachats,NF,541.563.3211/541.750.7000,mid may-mid sep, ,16, ,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,8.7,S ,Yachats
-121.382,45.222,ROCR/Rock Creek Reservoir  NF PH:541.467.2291/503.668.1700 mid may-late sep  SITES:33 EL:2238 AMEN:NH ND 18ft NS RS approx 20.1 mi SW of Dufur 45.222 -121.382,ROCR,Rock Creek Reservoir,NF,541.467.2291/503.668.1700,mid may-late sep, ,33,2238,NH ND 18ft NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,20.1,SW,Dufur
-118.841,43.998,ROCS/Rock Springs  NF PH:541.573.4300/541.575.3000   SITES:14 EL:5308 AMEN:NH ND NS NR approx 30.4 mi N of Burns 43.998 -118.841,ROCS,Rock Springs,NF,541.573.4300/541.575.3000, , ,14,5308,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,30.4,N,Burns
-123.605,45.24,ROCB/Rocky Bend  NF PH:503.392.5117/541.750.7000   SITES:6  AMEN:NH ND NS NR approx 11.1 mi E of Beaver 45.24 -123.605,ROCB,Rocky Bend,NF,503.392.5117/541.750.7000, , ,6, ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,11.1,E,Beaver
-122.753,42.663,ROGE/Rogue Elk County Park  CP PH:541.774.8183   SITES:15  AMEN:E DP DW SH approx 3.1 mi E of Trail 42.663 -122.753,ROGE,Rogue Elk County Park,CP,541.774.8183, , ,15, ,E DP DW SH ,unknown,unknown,1,E,unknown,0,1,1,OR,3.1,E,Trail
-124.062,43.406,ROOK/Rooke - Higgins County Park  CP    SITES:30  AMEN:NH PT NS approx 2.1 mi SW of Allegany 43.406 -124.062,ROOK,Rooke - Higgins County Park,CP, , , ,30, ,NH PT NS ,PT,unknown,unknown,NH,unknown,0,0,unknown,OR,2.1,SW,Allegany
-121.969,44.876,ROUL/Round Lake  NF PH:503.630.6861/503.668.1700   SITES:6 EL:3714 AMEN:NH ND NS NR N$  44.876 -121.969,ROUL,Round Lake,NF,503.630.6861/503.668.1700, , ,6,3714,NH ND NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,,,
-121.783,44.442,ROUN/Round Lake  NF PH:541.549.7700/541.383.5300   SITES:6 EL:4337 AMEN:NH ND NS NR N$ approx 15.6 mi NW of Sisters 44.442 -121.783,ROUN,Round Lake,NF,541.549.7700/541.383.5300, , ,6,4337,NH ND NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,15.6,NW,Sisters
-121.58,45.45,ROUT/Routson  CP PH:541.387.6888    EL:2500approx 6.1 mi S  of Mt.Hood Parkdale 45.45 -121.58,ROUT,Routson,CP,541.387.6888, , , ,2500,,unknown,unknown,unknown,unknown,unknown,0,unknown,unknown,OR,6.1,S ,Mt.Hood Parkdale
-122.742,43.706,RUJA/Rujada  NF PH:541.767.5000/541.957.3200   SITES:20  AMEN:NH ND 22ft NS NR approx 17.0 mi E of Cottage Grove 43.706 -122.742,RUJA,Rujada,NF,541.767.5000/541.957.3200, , ,20, ,NH ND 22ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,17,E,Cottage Grove
-122.328,43.496,SACA/Sacandaga  NF PH:541.782.2283/541.225.6300   SITES:21 EL:2556 AMEN:NH ND NS NR approx 18.5 mi S  of Oakridge 43.496 -122.328,SACA,Sacandaga,NF,541.782.2283/541.225.6300, , ,21,2556,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,18.5,S ,Oakridge
-116.723,45.4,SADD/Saddle Creek  NF PH:541.426.4978/541.523.6391  COMM:RVs not recommended SITES:7 EL:6562 AMEN:NH ND NS NR N$ approx 27.0 mi E of Enterprise 45.4 -116.723,SADD,Saddle Creek,NF,541.426.4978/541.523.6391, ,RVs not recommended,7,6562,NH ND NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,27,E,Enterprise
-123.692,45.962,SADM/Saddle Mountain State Park  SP PH:800.551.6949 all year COMM:RVs must park in lot - primitive tent sites only SITES:10 EL:1581 AMEN:NH ND NS RS approx 5.2 mi NE of Necanicum Junction 45.962 -123.692,SADM,Saddle Mountain State Park,SP,800.551.6949,all year,RVs must park in lot - primitive tent sites only,10,1581,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,5.2,NE,Necanicum Junction
-122.373,43.763,SALM/Salmon Creek Falls  NF PH:541.782.2283/541.225.6300   SITES:17 EL:1581 AMEN:NH ND NS NR approx 4.6 mi E of Oakridge 43.763 -122.373,SALM,Salmon Creek Falls,NF,541.782.2283/541.225.6300, , ,17,1581,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,4.6,E,Oakridge
-123.687,44.343,SALB/Salmonberry County Park Campground  CP PH:541.757.6871   SITES:20  AMEN:NH ND DW SH approx 25.9 mi SW of Corvallis 44.343 -123.687,SALB,Salmonberry County Park Campground,CP,541.757.6871, , ,20, ,NH ND DW SH ,unknown,unknown,1,NH,unknown,0,1,0,OR,25.9,SW,Corvallis
-123.686,42.442,SAMB/Sam Brown  NF PH:541.471.6500/541.618.2200   SITES:35 EL:2037 AMEN:NH ND 35ft SH NR approx 14.5 mi W of Merlin 42.442 -123.686,SAMB,Sam Brown,NF,541.471.6500/541.618.2200, , ,35,2037,NH ND 35ft SH NR ,unknown,0,unknown,NH,unknown,0,1,0,OR,14.5,W,Merlin
-123.958,45.287,SANB/Sand Beach  NF PH:503.392.5117/541.750.7000  COMM:OHV - very noisy  SITES:101  AMEN:NH DP 30ft NS RS approx 5.8 mi N of Pacific City 45.287 -123.958,SANB,Sand Beach,NF,503.392.5117/541.750.7000, ,OHV - very noisy ,101, ,NH DP 30ft NS RS ,unknown,1,unknown,NH,unknown,0,0,1,OR,5.8,N,Pacific City
-122.451,43.601,SANP/Sand Prairie  NF PH:541.782.2283/541.225.6300   SITES:33 EL:1611 AMEN:NH ND NS NR L$ approx 10.0 mi S  of Oakridge 43.601 -122.451,SANP,Sand Prairie,NF,541.782.2283/541.225.6300, , ,33,1611,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,10,S ,Oakridge
-119.12,45.922,SANS/Sand Station  COE PH:541.922.2268 all year  SITES:20  AMEN:NH ND NS NR N$ approx 10.7 mi E of Umatilla 45.922 -119.12,SANS,Sand Station,COE,541.922.2268,all year, ,20, ,NH ND NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,10.7,E,Umatilla
-120.879,42.595,SAND/Sandhill Crossing  NF PH:541.943.4401/541.947.2151   SITES:8 EL:6125 AMEN:NH ND NS NR approx 18.2 mi W of Paisley 42.595 -120.879,SAND,Sandhill Crossing,NF,541.943.4401/541.947.2151, , ,8,6125,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,18.2,W,Paisley
-122.115,44.712,SANT/Santiam Flats  NF PH:503.854.3366/541.225.6300   SITES:32 EL:1591 AMEN:NH ND NS NR L$ approx 2.3 mi SE of Detroit 44.712 -122.115,SANT,Santiam Flats,NF,503.854.3366/541.225.6300, , ,32,1591,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,2.3,SE,Detroit
-123.097,45.847,SCAP/Scaponia County Park  CP PH:503.397.2353  COMM:no RVs SITES:10  AMEN:NH ND VT NW NS NR approx 4.7 mi E of Vernonia 45.847 -123.097,SCAP,Scaponia County Park,CP,503.397.2353, ,no RVs,10, ,NH ND VT NW NS NR ,VT,0,0,NH,unknown,0,0,0,OR,4.7,E,Vernonia
-122.76,43.38,SCAR/Scaredman  BLM      AMEN:NH ND NS NR approx 31.3 mi E of Roseburg 43.38 -122.76,SCAR,Scaredman,BLM, , , , , ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,31.3,E,Roseburg
-123.375,42.435,SCHR/Schroeder County Park  CP PH:541.474.5285   SITES:50  AMEN:WES DW SH approx 2.4 mi W of Grants Pass 42.435 -123.375,SCHR,Schroeder County Park,CP,541.474.5285, , ,50, ,WES DW SH ,unknown,unknown,1,WES,unknown,0,1,unknown,OR,2.4,W,Grants Pass
-122.956,43.785,SCHW/Schwarz  COE PH:541.942.1418 mid apr-mid sep    AMEN:NH DP DW SH RS PA approx 5.3 mi E of Cottage Grove 43.785 -122.956,SCHW,Schwarz,COE,541.942.1418,mid apr-mid sep, , , ,NH DP DW SH RS PA ,unknown,1,1,NH,1,0,1,1,OR,5.3,E,Cottage Grove
-121.923,42.886,SCOT/Scott Creek  NF PH:541.365.7001/541.947.2151   SITES:6 EL:4757 AMEN:NR approx 21.5 mi N  of Chiloquin 42.886 -121.923,SCOT,Scott Creek,NF,541.365.7001/541.947.2151, , ,6,4757,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,21.5,N ,Chiloquin
-121.888,44.212,SCOL/Scott Lake  NF PH:541.822.3381/541.225.6300   SITES:10 EL:4833 AMEN:NH ND NS NR approx 17.6 mi W of Sisters 44.212 -121.888,SCOL,Scott Lake,NF,541.822.3381/541.225.6300, , ,10,4833,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,17.6,W,Sisters
-121.749,44.411,SCOU/Scout Lake  NF PH:541.549.7700/541.383.5300 early jun-mid sep  SITES:25 EL:3727 AMEN:NH ND NS RS PA approx 12.9 mi NW of Sisters 44.411 -121.749,SCOU,Scout Lake,NF,541.549.7700/541.383.5300,early jun-mid sep, ,25,3727,NH ND NS RS PA ,unknown,1,unknown,NH,1,0,0,0,OR,12.9,NW,Sisters
-122.441,43.515,SECR/Secret  NF PH:541.782.2283/541.225.6300   SITES:6 EL:1965 AMEN:NH ND NS NR L$ approx 16.0 mi S  of Oakridge 43.515 -122.441,SECR,Secret,NF,541.782.2283/541.225.6300, , ,6,1965,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,16,S ,Oakridge
-123.688,42.422,SECC/Secret Creek  NF PH:541.471.6500/541.618.2200   SITES:9 EL:2037 AMEN:NH ND NS NR approx 11.2 mi SW of Galice 42.422 -123.688,SECC,Secret Creek,NF,541.471.6500/541.618.2200, , ,9,2037,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,11.2,SW,Galice
-120.001,44.793,SERV/Service Creek  BLM PH:503.808.6002   SITES:6 EL:1672 AMEN:NH ND VT NW NS NR L$ approx 10.5 mi W of Spray 44.793 -120.001,SERV,Service Creek,BLM,503.808.6002, , ,6,1672,NH ND VT NW NS NR L$ ,VT,0,0,NH,unknown,1,0,0,OR,10.5,W,Spray
-116.516,45.347,SEVE/Seven Devils  NF   COMM:narrow steep gravel road - RVs not recommended SITES:7 EL:7546 AMEN:NH ND NS NR approx 11.0 mi SW of Riggins 45.347 -116.516,SEVE,Seven Devils,NF, , ,narrow steep gravel road - RVs not recommended,7,7546,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,11,SW,Riggins
-122.042,43.693,SHAB/Shadow Bay  NF PH:541.782.2283/541.225.6300 early jul-mid sep  SITES:106 EL:5489 AMEN:NH DP 24ft NS RS PA approx 21.3 mi E of Oakridge 43.693 -122.042,SHAB,Shadow Bay,NF,541.782.2283/541.225.6300,early jul-mid sep, ,106,5489,NH DP 24ft NS RS PA ,unknown,1,unknown,NH,1,0,0,1,OR,21.3,E,Oakridge
-117.383,45.258,SHAD/Shady  NF PH:541.426.4978/541.523.6391   SITES:13 EL:5545 AMEN:NH ND NS NR approx 12.6 mi SW of Enterprise 45.258 -117.383,SHAD,Shady,NF,541.426.4978/541.523.6391, , ,13,5545,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,12.6,SW,Enterprise
-122.3,44.845,SHAC/Shady Cove  NF PH:503.854.3366/541.225.6300   SITES:15 EL:1549 AMEN:NH ND NS NR approx 10.7 mi NE of Mill City 44.845 -122.3,SHAC,Shady Cove,NF,503.854.3366/541.225.6300, , ,15,1549,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,10.7,NE,Mill City
-122.807,43.665,SHAR/Sharps Creek  BLM PH:541. 683.6600     AMEN:NH NR approx 4.7 mi SE of Dorena 43.665 -122.807,SHAR,Sharps Creek,BLM,541. 683.6600, , , , ,NH NR ,unknown,0,unknown,NH,unknown,0,unknown,unknown,OR,4.7,SE,Dorena
-121.784,43.73,SHEE/Sheep Bridge  NF PH:541.383.4000/541.383.5300 early may-late sep  SITES:23 EL:4367 AMEN:NH ND NS RS approx 19.0 mi N  of Crescent 43.73 -121.784,SHEE,Sheep Bridge,NF,541.383.4000/541.383.5300,early may-late sep, ,23,4367,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,19,N ,Crescent
-121.921,45.085,SHEL/Shellrock Creek  NF PH:503.630.6861/503.668.1700   SITES:8 EL:2385 AMEN:NH ND 16ft NS NR approx 24.6 mi SE of Estacada 45.085 -121.921,SHEL,Shellrock Creek,NF,503.630.6861/503.668.1700, , ,8,2385,NH ND 16ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,24.6,SE,Estacada
-120.092,44.896,SHLT/Shelton Wayside  CP PH:541.763.2010   SITES:40 EL:3428 AMEN:NH ND VT NS L$ approx 9.3 mi SE of Fossil 44.896 -120.092,SHLT,Shelton Wayside,CP,541.763.2010, , ,40,3428,NH ND VT NS L$ ,VT,unknown,unknown,NH,unknown,1,0,0,OR,9.3,SE,Fossil
-120.718,45.478,SHRM/Sherman County RV Park  CP PH:541.565.3127    EL:1929 AMEN:WES approx 0.8 mi SE of Moro 45.478 -120.718,SHRM,Sherman County RV Park,CP,541.565.3127, , , ,1929,WES ,unknown,unknown,unknown,WES,unknown,0,unknown,unknown,OR,0.8,SE,Moro
-121.569,45.395,SHER/Sherwood  NF PH:541.352.6002/503.668.1700   SITES:26 EL:3199 AMEN:NH ND NS NR approx 21.6 mi S  of Hood River 45.395 -121.569,SHER,Sherwood,NF,541.352.6002/503.668.1700, , ,26,3199,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,21.6,S ,Hood River
-121.13,43.007,SILV/Silver Creek Marsh  NF PH:541.576.7501/541.947.2151   SITES:24 EL:4797 AMEN:NH ND NS NR N$ approx 9.3 mi SW of Silver Lake 43.007 -121.13,SILV,Silver Creek Marsh,NF,541.576.7501/541.947.2151, , ,24,4797,NH ND NS NR N$ ,unknown,0,unknown,NH,unknown,0,0,0,OR,9.3,SW,Silver Lake
-122.651,44.866,SILF/Silver Falls State Park  SP PH:503.873.8681 all year    AMEN:WES DP DW SH RS approx 19.5 mi E of Salem 44.866 -122.651,SILF,Silver Falls State Park,SP,503.873.8681,all year, , , ,WES DP DW SH RS ,unknown,1,1,WES,unknown,0,1,1,OR,19.5,E,Salem
-121.541,44.288,SIST/Sisters City Park  CP PH:541.549.6022  COMM:Great campground - Close to town and singletrack bike trail SITES:60 EL:3180 AMEN:WES FT DW approx 0.4 mi SE of Sisters 44.288 -121.541,SIST,Sisters City Park,CP,541.549.6022, ,Great campground - Close to town and singletrack bike trail,60,3180,WES FT DW ,FT,unknown,1,WES,unknown,0,unknown,unknown,OR,0.4,SE,Sisters
-124.308,42.805,SIXE/Sixes River  BLM   COMM:unknown facilities   AMEN:ND NS NR approx 8.9 mi E of Sixes 42.805 -124.308,SIXE,Sixes River,BLM, , ,unknown facilities, , ,ND NS NR ,unknown,0,unknown,unknown,unknown,0,0,0,OR,8.9,E,Sixes
-123.73,42.297,SIXM/Sixmile Camp  NF PH:541.471.6500/541.618.2200   SITES:10  AMEN:NR approx 5.9 mi W of Selma 42.297 -123.73,SIXM,Sixmile Camp,NF,541.471.6500/541.618.2200, , ,10, ,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,5.9,W,Selma
-122.045,43.861,SKOC/Skookum Creek  NF PH:541.782.2283/541.225.6300   SITES:8 EL:4629 AMEN:NH ND NS NR approx 23.6 mi E of Westfir 43.861 -122.045,SKOC,Skookum Creek,NF,541.782.2283/541.225.6300, , ,8,4629,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,23.6,E,Westfir
-121.065,44.397,SKUL/Skull Hollow  NF PH:541.416.6448/541.416.6500   SITES:29 EL:2999 AMEN:NH ND NS NR approx 6.4 mi NE of Terrebonne 44.397 -121.065,SKUL,Skull Hollow,NF,541.416.6448/541.416.6500, , ,29,2999,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,6.4,NE,Terrebonne
-122.224,44.077,SLIC/Slide Creek  NF PH:541.822.3381/541.225.6300   SITES:24 EL:1864 AMEN:NH ND NS NR approx 7.8 mi SE of Blue River 44.077 -122.224,SLIC,Slide Creek,NF,541.822.3381/541.225.6300, , ,24,1864,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,7.8,SE,Blue River
-121.637,44.474,SMIL/Smiling River  NF PH:541.549.7700/541.383.5300 early may-late sep  SITES:47 EL:2972 AMEN:NH ND NS RS approx 1.0 mi N of Camp Sherman 44.474 -121.637,SMIL,Smiling River,NF,541.549.7700/541.383.5300,early may-late sep, ,47,2972,NH ND NS RS ,unknown,1,unknown,NH,unknown,0,0,0,OR,1,N,Camp Sherman
-123.818,43.788,SMIT/Smith River Falls  BLM PH:541.756.0100   SITES:8  AMEN:NH NR approx 15.2 mi NE of Reedsport 43.788 -123.818,SMIT,Smith River Falls,BLM,541.756.0100, , ,8, ,NH NR ,unknown,0,unknown,NH,unknown,0,unknown,unknown,OR,15.2,NE,Reedsport
-121.728,44.025,SODA/Soda Creek  NF PH:541.383.4000/541.383.5300   SITES:10 EL:5449 AMEN:NH NR approx 20.6 mi W of Bend 44.025 -121.728,SODA,Soda Creek,NF,541.383.4000/541.383.5300, , ,10,5449,NH NR ,unknown,0,unknown,NH,unknown,0,unknown,unknown,OR,20.6,W,Bend
-121.788,43.96,SOUH/South (Hosmer Lake)  NF PH:541.383.4000/541.383.5300   SITES:23 EL:4964 AMEN:NH ND NS NR L$ approx 24.4 mi W of Bend 43.96 -121.788,SOUH,South (Hosmer Lake),NF,541.383.4000/541.383.5300, , ,23,4964,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,24.4,W,Bend
-124.064,44.604,SOUP/South Beach State Park  SP PH:541.867.4715 all year    AMEN:WES DP DW SH RS PA approx 2.3 mi S  of New;port 44.604 -124.064,SOUP,South Beach State Park,SP,541.867.4715,all year, , , ,WES DP DW SH RS PA ,unknown,1,1,WES,1,0,1,1,OR,2.3,S ,New;port
-118.305,44.404,SOUF/South Fork  NF PH:541.446.3351/541.523.6391   SITES:14 EL:4452 AMEN:NH ND NS NR approx 6.0 mi SW of Unity 44.404 -118.305,SOUF,South Fork,NF,541.446.3351/541.523.6391, , ,14,4452,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,6,SW,Unity
-124.132,42.187,SOUC/South Fork Camps  NF PH:541.247.3600/541.618.2200   SITES:10  AMEN:NH ND NS NR approx 12.1 mi NE of Brookings 42.187 -124.132,SOUC,South Fork Camps,NF,541.247.3600/541.618.2200, , ,10, ,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,12.1,NE,Brookings
-123.72,45.202,SOUL/South Lake  NF PH:503.392.5117/541.750.7000   SITES:9 EL:2379 AMEN:NR approx 7.3 mi SE of Beaver 45.202 -123.72,SOUL,South Lake,NF,503.392.5117/541.750.7000, , ,9,2379,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,7.3,SE,Beaver
-121.823,43.614,SOUW/South Lava Flow  NF PH:541.433.3200/541.383.5300   SITES:16 EL:4495 AMEN:NR approx 12.3 mi NW of Crescent 43.614 -121.823,SOUW,South Lava Flow,NF,541.433.3200/541.383.5300, , ,16,4495,NR ,unknown,0,unknown,unknown,unknown,0,unknown,unknown,OR,12.3,NW,Crescent
-121.741,44.418,SOUR/South Shore  NF PH:541.549.7700/541.383.5300 early jun-mid sep  SITES:38 EL:3510 AMEN:NH ND 30ft NS RS PA approx 12.9 mi NW of Sisters 44.418 -121.741,SOUR,South Shore,NF,541.549.7700/541.383.5300,early jun-mid sep, ,38,3510,NH ND 30ft NS RS PA ,unknown,1,unknown,NH,1,0,0,0,OR,12.9,NW,Sisters
-118.763,42.639,SOUN/South Steens  BLM PH:541. 416.6700  COMM:equestrian - unknown facil  EL:5240 AMEN:NH ND NS NR L$ approx 26.6 mi SW of Princeton 42.639 -118.763,SOUN,South Steens,BLM,541. 416.6700, ,equestrian - unknown facil, ,5240,NH ND NS NR L$ ,unknown,0,unknown,NH,unknown,1,0,0,OR,26.6,SW,Princeton
-121.771,43.715,SOUT/South Twin Lake  NF PH:541.383.4000/541.383.5300   SITES:21 EL:4360 AMEN:NH ND 26ft NS NR approx 32.8 mi SW of Bend 43.715 -121.771,SOUT,South Twin Lake,NF,541.383.4000/541.383.5300, , ,21,4360,NH ND 26ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,32.8,SW,Bend
-122.688,43.056,SOUU/South Umpqua Falls  NF PH:541.825.3100/541.957.3200   SITES:20 EL:1709 AMEN:NH ND 35ft NS NR approx 15.9 mi NE of Tiller 43.056 -122.688,SOUU,South Umpqua Falls,NF,541.825.3100/541.957.3200, , ,20,1709,NH ND 35ft NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,15.9,NE,Tiller
-122.176,44.705,SOUE/Southshore  NF PH:503.854.3366/541.225.6300   SITES:66 EL:1703 AMEN:NH ND NS NR approx 42.1 mi NW of Sisters 44.705 -122.176,SOUE,Southshore,NF,503.854.3366/541.225.6300, , ,66,1703,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,42.1,NW,Sisters
-118.081,44.676,SOUS/Southwest Shore  NF PH:541.426.4476/541.523.6391   SITES:16 EL:4098 AMEN:NH ND NS NR approx 13.9 mi SW of Baker City 44.676 -118.081,SOUS,Southwest Shore,NF,541.426.4476/541.523.6391, , ,16,4098,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,13.9,SW,Baker City
-123.702,42.347,SPAL/Spalding Pond  NF PH:541.471.6500/541.618.2200   SITES:8 EL:3373 AMEN:NH ND NS NR approx 16.3 mi S  of Galice 42.347 -123.702,SPAL,Spalding Pond,NF,541.471.6500/541.618.2200, , ,8,3373,NH ND NS NR ,unknown,0,unknown,NH,unknown,0,0,0,OR,16.3,S ,Galice
